"station","valid","tmpf","relh","datetime","date","hour","year","month","doy","temp_c"
"TUS","2019-08-16 13:53",102,15.16,2019-08-16 13:53:00,2019-08-16,13,2019,8,228,38.8888888888889
"TUS","2019-08-16 14:53",104,11.79,2019-08-16 14:53:00,2019-08-16,14,2019,8,228,40
"TUS","2019-08-16 15:53",102,14.1,2019-08-16 15:53:00,2019-08-16,15,2019,8,228,38.8888888888889
"TUS","2019-08-16 16:53",102,14.1,2019-08-16 16:53:00,2019-08-16,16,2019,8,228,38.8888888888889
"TUS","2019-08-16 17:53",100,15.5,2019-08-16 17:53:00,2019-08-16,17,2019,8,228,37.7777777777778
"TUS","2019-08-16 18:53",96,20.22,2019-08-16 18:53:00,2019-08-16,18,2019,8,228,35.5555555555556
"TUS","2019-08-16 19:53",92,26.9,2019-08-16 19:53:00,2019-08-16,19,2019,8,228,33.3333333333333
"TUS","2019-08-16 20:53",92,25.84,2019-08-16 20:53:00,2019-08-16,20,2019,8,228,33.3333333333333
"TUS","2019-08-16 21:53",89,32.53,2019-08-16 21:53:00,2019-08-16,21,2019,8,228,31.6666666666667
"TUS","2019-08-16 22:53",88,31.43,2019-08-16 22:53:00,2019-08-16,22,2019,8,228,31.1111111111111
"TUS","2019-08-16 23:53",88,30.41,2019-08-16 23:53:00,2019-08-16,23,2019,8,228,31.1111111111111
"TUS","2019-08-17 00:53",86,32.41,2019-08-17 00:53:00,2019-08-17,0,2019,8,229,30
"TUS","2019-08-17 01:53",84,37.05,2019-08-17 01:53:00,2019-08-17,1,2019,8,229,28.8888888888889
"TUS","2019-08-17 02:53",80,43.44,2019-08-17 02:53:00,2019-08-17,2,2019,8,229,26.6666666666667
"TUS","2019-08-17 03:53",79,45.04,2019-08-17 03:53:00,2019-08-17,3,2019,8,229,26.1111111111111
"TUS","2019-08-17 04:53",79,45.04,2019-08-17 04:53:00,2019-08-17,4,2019,8,229,26.1111111111111
"TUS","2019-08-17 05:53",78,46.4,2019-08-17 05:53:00,2019-08-17,5,2019,8,229,25.5555555555556
"TUS","2019-08-17 06:53",79,46.87,2019-08-17 06:53:00,2019-08-17,6,2019,8,229,26.1111111111111
"TUS","2019-08-17 07:53",83,41.27,2019-08-17 07:53:00,2019-08-17,7,2019,8,229,28.3333333333333
"TUS","2019-08-17 08:53",89,36.37,2019-08-17 08:53:00,2019-08-17,8,2019,8,229,31.6666666666667
"TUS","2019-08-17 09:53",91,34.27,2019-08-17 09:53:00,2019-08-17,9,2019,8,229,32.7777777777778
"TUS","2019-08-17 10:53",93,28.79,2019-08-17 10:53:00,2019-08-17,10,2019,8,229,33.8888888888889
"TUS","2019-08-17 11:53",97,25.45,2019-08-17 11:53:00,2019-08-17,11,2019,8,229,36.1111111111111
"TUS","2019-08-17 12:53",98,20.64,2019-08-17 12:53:00,2019-08-17,12,2019,8,229,36.6666666666667
"TUS","2019-08-17 13:53",100,17.36,2019-08-17 13:53:00,2019-08-17,13,2019,8,229,37.7777777777778
"TUS","2019-08-17 14:53",100,14.98,2019-08-17 14:53:00,2019-08-17,14,2019,8,229,37.7777777777778
"TUS","2019-08-17 15:53",101,17.48,2019-08-17 15:53:00,2019-08-17,15,2019,8,229,38.3333333333333
"TUS","2019-08-17 16:53",99,17.9,2019-08-17 16:53:00,2019-08-17,16,2019,8,229,37.2222222222222
"TUS","2019-08-17 17:53",98,20.64,2019-08-17 17:53:00,2019-08-17,17,2019,8,229,36.6666666666667
"TUS","2019-08-17 18:53",96,21.95,2019-08-17 18:53:00,2019-08-17,18,2019,8,229,35.5555555555556
"TUS","2019-08-17 19:53",93,22.25,2019-08-17 19:53:00,2019-08-17,19,2019,8,229,33.8888888888889
"TUS","2019-08-17 20:53",91,22.9,2019-08-17 20:53:00,2019-08-17,20,2019,8,229,32.7777777777778
"TUS","2019-08-17 21:53",88,27.12,2019-08-17 21:53:00,2019-08-17,21,2019,8,229,31.1111111111111
"TUS","2019-08-17 22:53",86,31.13,2019-08-17 22:53:00,2019-08-17,22,2019,8,229,30
"TUS","2019-08-17 23:53",86,32.41,2019-08-17 23:53:00,2019-08-17,23,2019,8,229,30
"TUS","2019-08-18 00:53",85,33.57,2019-08-18 00:53:00,2019-08-18,0,2019,8,230,29.4444444444444
"TUS","2019-08-18 01:53",83,37.01,2019-08-18 01:53:00,2019-08-18,1,2019,8,230,28.3333333333333
"TUS","2019-08-18 02:53",83,37.01,2019-08-18 02:53:00,2019-08-18,2,2019,8,230,28.3333333333333
"TUS","2019-08-18 03:53",82,38.11,2019-08-18 03:53:00,2019-08-18,3,2019,8,230,27.7777777777778
"TUS","2019-08-18 04:53",80,42.05,2019-08-18 04:53:00,2019-08-18,4,2019,8,230,26.6666666666667
"TUS","2019-08-18 05:53",79,43.59,2019-08-18 05:53:00,2019-08-18,5,2019,8,230,26.1111111111111
"TUS","2019-08-18 06:53",81,40.83,2019-08-18 06:53:00,2019-08-18,6,2019,8,230,27.2222222222222
"TUS","2019-08-18 07:53",86,41.74,2019-08-18 07:53:00,2019-08-18,7,2019,8,230,30
"TUS","2019-08-18 08:53",89,36.37,2019-08-18 08:53:00,2019-08-18,8,2019,8,230,31.6666666666667
"TUS","2019-08-18 09:53",90,37.97,2019-08-18 09:53:00,2019-08-18,9,2019,8,230,32.2222222222222
"TUS","2019-08-18 10:53",92,32.03,2019-08-18 10:53:00,2019-08-18,10,2019,8,230,33.3333333333333
"TUS","2019-08-18 11:53",94,29.14,2019-08-18 11:53:00,2019-08-18,11,2019,8,230,34.4444444444444
"TUS","2019-08-18 12:53",98,19.82,2019-08-18 12:53:00,2019-08-18,12,2019,8,230,36.6666666666667
"TUS","2019-08-18 13:53",98,17.65,2019-08-18 13:53:00,2019-08-18,13,2019,8,230,36.6666666666667
"TUS","2019-08-18 14:53",100,14.98,2019-08-18 14:53:00,2019-08-18,14,2019,8,230,37.7777777777778
"TUS","2019-08-18 15:53",102,12,2019-08-18 15:53:00,2019-08-18,15,2019,8,230,38.8888888888889
"TUS","2019-08-18 16:53",100,14.36,2019-08-18 16:53:00,2019-08-18,16,2019,8,230,37.7777777777778
"TUS","2019-08-18 17:53",100,12.74,2019-08-18 17:53:00,2019-08-18,17,2019,8,230,37.7777777777778
"TUS","2019-08-18 18:53",97,16.98,2019-08-18 18:53:00,2019-08-18,18,2019,8,230,36.1111111111111
"TUS","2019-08-18 19:53",94,20.92,2019-08-18 19:53:00,2019-08-18,19,2019,8,230,34.4444444444444
"TUS","2019-08-18 20:53",92,22.26,2019-08-18 20:53:00,2019-08-18,20,2019,8,230,33.3333333333333
"TUS","2019-08-18 21:53",89,29.37,2019-08-18 21:53:00,2019-08-18,21,2019,8,230,31.6666666666667
"TUS","2019-08-18 22:53",86,34.74,2019-08-18 22:53:00,2019-08-18,22,2019,8,230,30
"TUS","2019-08-18 23:53",84,39.83,2019-08-18 23:53:00,2019-08-18,23,2019,8,230,28.8888888888889
"TUS","2019-08-19 00:53",84,39.83,2019-08-19 00:53:00,2019-08-19,0,2019,8,231,28.8888888888889
"TUS","2019-08-19 01:53",83,41.27,2019-08-19 01:53:00,2019-08-19,1,2019,8,231,28.3333333333333
"TUS","2019-08-19 02:53",83,41.27,2019-08-19 02:53:00,2019-08-19,2,2019,8,231,28.3333333333333
"TUS","2019-08-19 03:53",81,45.34,2019-08-19 03:53:00,2019-08-19,3,2019,8,231,27.2222222222222
"TUS","2019-08-19 04:53",81,43.9,2019-08-19 04:53:00,2019-08-19,4,2019,8,231,27.2222222222222
"TUS","2019-08-19 05:53",79,48.41,2019-08-19 05:53:00,2019-08-19,5,2019,8,231,26.1111111111111
"TUS","2019-08-19 06:53",80,46.7,2019-08-19 06:53:00,2019-08-19,6,2019,8,231,26.6666666666667
"TUS","2019-08-19 07:53",84,41.14,2019-08-19 07:53:00,2019-08-19,7,2019,8,231,28.8888888888889
"TUS","2019-08-19 08:53",87,37.26,2019-08-19 08:53:00,2019-08-19,8,2019,8,231,30.5555555555556
"TUS","2019-08-19 09:53",91,29.66,2019-08-19 09:53:00,2019-08-19,9,2019,8,231,32.7777777777778
"TUS","2019-08-19 10:53",96,19.55,2019-08-19 10:53:00,2019-08-19,10,2019,8,231,35.5555555555556
"TUS","2019-08-19 11:53",99,17.9,2019-08-19 11:53:00,2019-08-19,11,2019,8,231,37.2222222222222
"TUS","2019-08-19 12:53",100,16.66,2019-08-19 12:53:00,2019-08-19,12,2019,8,231,37.7777777777778
"TUS","2019-08-19 13:53",100,13.87,2019-08-19 13:53:00,2019-08-19,13,2019,8,231,37.7777777777778
"TUS","2019-08-19 14:53",103,13.16,2019-08-19 14:53:00,2019-08-19,14,2019,8,231,39.4444444444444
"TUS","2019-08-19 15:53",103,13.73,2019-08-19 15:53:00,2019-08-19,15,2019,8,231,39.4444444444444
"TUS","2019-08-19 16:53",103,11.68,2019-08-19 16:53:00,2019-08-19,16,2019,8,231,39.4444444444444
"TUS","2019-08-19 17:53",102,11.58,2019-08-19 17:53:00,2019-08-19,17,2019,8,231,38.8888888888889
"TUS","2019-08-19 18:53",99,12.15,2019-08-19 18:53:00,2019-08-19,18,2019,8,231,37.2222222222222
"TUS","2019-08-19 19:53",96,11.88,2019-08-19 19:53:00,2019-08-19,19,2019,8,231,35.5555555555556
"TUS","2019-08-19 20:53",94,12.17,2019-08-19 20:53:00,2019-08-19,20,2019,8,231,34.4444444444444
"TUS","2019-08-19 21:53",91,13.91,2019-08-19 21:53:00,2019-08-19,21,2019,8,231,32.7777777777778
"TUS","2019-08-19 22:53",89,15.92,2019-08-19 22:53:00,2019-08-19,22,2019,8,231,31.6666666666667
"TUS","2019-08-19 23:53",85,20.39,2019-08-19 23:53:00,2019-08-19,23,2019,8,231,29.4444444444444
"TUS","2019-08-20 00:53",83,23.68,2019-08-20 00:53:00,2019-08-20,0,2019,8,232,28.3333333333333
"TUS","2019-08-20 01:53",81,22.33,2019-08-20 01:53:00,2019-08-20,1,2019,8,232,27.2222222222222
"TUS","2019-08-20 02:53",79,25.78,2019-08-20 02:53:00,2019-08-20,2,2019,8,232,26.1111111111111
"TUS","2019-08-20 03:53",78,26.55,2019-08-20 03:53:00,2019-08-20,3,2019,8,232,25.5555555555556
"TUS","2019-08-20 04:53",76,29.8,2019-08-20 04:53:00,2019-08-20,4,2019,8,232,24.4444444444444
"TUS","2019-08-20 05:53",75,33.16,2019-08-20 05:53:00,2019-08-20,5,2019,8,232,23.8888888888889
"TUS","2019-08-20 06:53",77,33.34,2019-08-20 06:53:00,2019-08-20,6,2019,8,232,25
"TUS","2019-08-20 07:53",82,28.3,2019-08-20 07:53:00,2019-08-20,7,2019,8,232,27.7777777777778
"TUS","2019-08-20 08:53",88,19.28,2019-08-20 08:53:00,2019-08-20,8,2019,8,232,31.1111111111111
"TUS","2019-08-20 09:53",93,15.79,2019-08-20 09:53:00,2019-08-20,9,2019,8,232,33.8888888888889
"TUS","2019-08-20 10:53",98,12.48,2019-08-20 10:53:00,2019-08-20,10,2019,8,232,36.6666666666667
"TUS","2019-08-20 11:53",102,10.29,2019-08-20 11:53:00,2019-08-20,11,2019,8,232,38.8888888888889
"TUS","2019-08-20 12:53",105,10.56,2019-08-20 12:53:00,2019-08-20,12,2019,8,232,40.5555555555556
"TUS","2019-08-20 13:53",107,11.62,2019-08-20 13:53:00,2019-08-20,13,2019,8,232,41.6666666666667
"TUS","2019-08-20 14:53",108,10.94,2019-08-20 14:53:00,2019-08-20,14,2019,8,232,42.2222222222222
"TUS","2019-08-20 15:53",107,10.31,2019-08-20 15:53:00,2019-08-20,15,2019,8,232,41.6666666666667
"TUS","2019-08-20 16:53",107,10.76,2019-08-20 16:53:00,2019-08-20,16,2019,8,232,41.6666666666667
"TUS","2019-08-20 17:53",106,11.12,2019-08-20 17:53:00,2019-08-20,17,2019,8,232,41.1111111111111
"TUS","2019-08-20 18:53",102,13.06,2019-08-20 18:53:00,2019-08-20,18,2019,8,232,38.8888888888889
"TUS","2019-08-20 19:53",99,14.3,2019-08-20 19:53:00,2019-08-20,19,2019,8,232,37.2222222222222
"TUS","2019-08-20 20:53",97,15.2,2019-08-20 20:53:00,2019-08-20,20,2019,8,232,36.1111111111111
"TUS","2019-08-20 21:53",95,16.16,2019-08-20 21:53:00,2019-08-20,21,2019,8,232,35
"TUS","2019-08-20 22:53",92,17.79,2019-08-20 22:53:00,2019-08-20,22,2019,8,232,33.3333333333333
"TUS","2019-08-20 23:53",89,20.11,2019-08-20 23:53:00,2019-08-20,23,2019,8,232,31.6666666666667
"TUS","2019-08-21 00:53",86,22.19,2019-08-21 00:53:00,2019-08-21,0,2019,8,233,30
"TUS","2019-08-21 01:53",83,25.57,2019-08-21 01:53:00,2019-08-21,1,2019,8,233,28.3333333333333
"TUS","2019-08-21 02:53",84,23.66,2019-08-21 02:53:00,2019-08-21,2,2019,8,233,28.8888888888889
"TUS","2019-08-21 03:53",79,30.05,2019-08-21 03:53:00,2019-08-21,3,2019,8,233,26.1111111111111
"TUS","2019-08-21 04:53",80,28.01,2019-08-21 04:53:00,2019-08-21,4,2019,8,233,26.6666666666667
"TUS","2019-08-21 05:53",78,30.95,2019-08-21 05:53:00,2019-08-21,5,2019,8,233,25.5555555555556
"TUS","2019-08-21 06:53",81,29.23,2019-08-21 06:53:00,2019-08-21,6,2019,8,233,27.2222222222222
"TUS","2019-08-21 07:53",88,26.03,2019-08-21 07:53:00,2019-08-21,7,2019,8,233,31.1111111111111
"TUS","2019-08-21 08:53",92,25.84,2019-08-21 08:53:00,2019-08-21,8,2019,8,233,33.3333333333333
"TUS","2019-08-21 09:53",97,23.75,2019-08-21 09:53:00,2019-08-21,9,2019,8,233,36.1111111111111
"TUS","2019-08-21 10:53",100,20.98,2019-08-21 10:53:00,2019-08-21,10,2019,8,233,37.7777777777778
"TUS","2019-08-21 11:53",102,18.97,2019-08-21 11:53:00,2019-08-21,11,2019,8,233,38.8888888888889
"TUS","2019-08-21 12:53",104,15.4,2019-08-21 12:53:00,2019-08-21,12,2019,8,233,40
"TUS","2019-08-21 13:53",107,13.03,2019-08-21 13:53:00,2019-08-21,13,2019,8,233,41.6666666666667
"TUS","2019-08-21 14:53",109,10.99,2019-08-21 14:53:00,2019-08-21,14,2019,8,233,42.7777777777778
"TUS","2019-08-21 15:53",107,9.96,2019-08-21 15:53:00,2019-08-21,15,2019,8,233,41.6666666666667
"TUS","2019-08-21 16:53",108,9.7,2019-08-21 16:53:00,2019-08-21,16,2019,8,233,42.2222222222222
"TUS","2019-08-21 17:53",102,16.91,2019-08-21 17:53:00,2019-08-21,17,2019,8,233,38.8888888888889
"TUS","2019-08-21 18:53",98,20.64,2019-08-21 18:53:00,2019-08-21,18,2019,8,233,36.6666666666667
"TUS","2019-08-21 19:53",94,23.48,2019-08-21 19:53:00,2019-08-21,19,2019,8,233,34.4444444444444
"TUS","2019-08-21 20:53",93,23.18,2019-08-21 20:53:00,2019-08-21,20,2019,8,233,33.8888888888889
"TUS","2019-08-21 21:53",91,26.57,2019-08-21 21:53:00,2019-08-21,21,2019,8,233,32.7777777777778
"TUS","2019-08-21 22:53",88,28.25,2019-08-21 22:53:00,2019-08-21,22,2019,8,233,31.1111111111111
"TUS","2019-08-21 23:53",86,31.13,2019-08-21 23:53:00,2019-08-21,23,2019,8,233,30
"TUS","2019-08-22 00:53",87,31.3,2019-08-22 00:53:00,2019-08-22,0,2019,8,234,30.5555555555556
"TUS","2019-08-22 01:53",85,32.24,2019-08-22 01:53:00,2019-08-22,1,2019,8,234,29.4444444444444
"TUS","2019-08-22 02:53",85,34.7,2019-08-22 02:53:00,2019-08-22,2,2019,8,234,29.4444444444444
"TUS","2019-08-22 03:53",85,37.18,2019-08-22 03:53:00,2019-08-22,3,2019,8,234,29.4444444444444
"TUS","2019-08-22 04:53",83,42.63,2019-08-22 04:53:00,2019-08-22,4,2019,8,234,28.3333333333333
"TUS","2019-08-22 05:53",83,44.34,2019-08-22 05:53:00,2019-08-22,5,2019,8,234,28.3333333333333
"TUS","2019-08-22 06:53",84,45.96,2019-08-22 06:53:00,2019-08-22,6,2019,8,234,28.8888888888889
"TUS","2019-08-22 07:53",86,46.25,2019-08-22 07:53:00,2019-08-22,7,2019,8,234,30
"TUS","2019-08-22 08:53",89,41.92,2019-08-22 08:53:00,2019-08-22,8,2019,8,234,31.6666666666667
"TUS","2019-08-22 09:53",92,37.19,2019-08-22 09:53:00,2019-08-22,9,2019,8,234,33.3333333333333
"TUS","2019-08-22 10:53",96,29.25,2019-08-22 10:53:00,2019-08-22,10,2019,8,234,35.5555555555556
"TUS","2019-08-22 11:53",98,24.61,2019-08-22 11:53:00,2019-08-22,11,2019,8,234,36.6666666666667
"TUS","2019-08-22 12:53",101,17.48,2019-08-22 12:53:00,2019-08-22,12,2019,8,234,38.3333333333333
"TUS","2019-08-22 13:53",103,16.46,2019-08-22 13:53:00,2019-08-22,13,2019,8,234,39.4444444444444
"TUS","2019-08-22 14:53",102,16.35,2019-08-22 14:53:00,2019-08-22,14,2019,8,234,38.8888888888889
"TUS","2019-08-22 15:53",102,16.35,2019-08-22 15:53:00,2019-08-22,15,2019,8,234,38.8888888888889
"TUS","2019-08-22 16:53",101,16.21,2019-08-22 16:53:00,2019-08-22,16,2019,8,234,38.3333333333333
"TUS","2019-08-22 17:53",98,20.64,2019-08-22 17:53:00,2019-08-22,17,2019,8,234,36.6666666666667
"TUS","2019-08-22 18:53",86,37.35,2019-08-22 18:53:00,2019-08-22,18,2019,8,234,30
"TUS","2019-08-22 19:53",85,41.58,2019-08-22 19:53:00,2019-08-22,19,2019,8,234,29.4444444444444
"TUS","2019-08-22 20:53",77,64.21,2019-08-22 20:53:00,2019-08-22,20,2019,8,234,25
"TUS","2019-08-22 21:53",78,61.92,2019-08-22 21:53:00,2019-08-22,21,2019,8,234,25.5555555555556
"TUS","2019-08-22 22:53",81,54.36,2019-08-22 22:53:00,2019-08-22,22,2019,8,234,27.2222222222222
"TUS","2019-08-22 23:53",79,60.11,2019-08-22 23:53:00,2019-08-22,23,2019,8,234,26.1111111111111
"TUS","2019-08-23 00:53",80,54.23,2019-08-23 00:53:00,2019-08-23,0,2019,8,235,26.6666666666667
"TUS","2019-08-23 01:53",78,55.71,2019-08-23 01:53:00,2019-08-23,1,2019,8,235,25.5555555555556
"TUS","2019-08-23 02:53",78,57.92,2019-08-23 02:53:00,2019-08-23,2,2019,8,235,25.5555555555556
"TUS","2019-08-23 03:53",77,60.06,2019-08-23 03:53:00,2019-08-23,3,2019,8,235,25
"TUS","2019-08-23 04:53",78,53.95,2019-08-23 04:53:00,2019-08-23,4,2019,8,235,25.5555555555556
"TUS","2019-08-23 05:53",79,52.38,2019-08-23 05:53:00,2019-08-23,5,2019,8,235,26.1111111111111
"TUS","2019-08-23 06:53",77,62,2019-08-23 06:53:00,2019-08-23,6,2019,8,235,25
"TUS","2019-08-23 07:53",82,47.49,2019-08-23 07:53:00,2019-08-23,7,2019,8,235,27.7777777777778
"TUS","2019-08-23 08:53",83,47.62,2019-08-23 08:53:00,2019-08-23,8,2019,8,235,28.3333333333333
"TUS","2019-08-23 09:53",87,37.26,2019-08-23 09:53:00,2019-08-23,9,2019,8,235,30.5555555555556
"TUS","2019-08-23 10:53",89,31.49,2019-08-23 10:53:00,2019-08-23,10,2019,8,235,31.6666666666667
"TUS","2019-08-23 11:53",91,29.66,2019-08-23 11:53:00,2019-08-23,11,2019,8,235,32.7777777777778
"TUS","2019-08-23 12:53",94,26.13,2019-08-23 12:53:00,2019-08-23,12,2019,8,235,34.4444444444444
"TUS","2019-08-23 13:53",95,26.19,2019-08-23 13:53:00,2019-08-23,13,2019,8,235,35
"TUS","2019-08-23 14:53",97,22.98,2019-08-23 14:53:00,2019-08-23,14,2019,8,235,36.1111111111111
"TUS","2019-08-23 15:53",96,21.95,2019-08-23 15:53:00,2019-08-23,15,2019,8,235,35.5555555555556
"TUS","2019-08-23 16:53",96,22.69,2019-08-23 16:53:00,2019-08-23,16,2019,8,235,35.5555555555556
"TUS","2019-08-23 17:53",96,21.07,2019-08-23 17:53:00,2019-08-23,17,2019,8,235,35.5555555555556
"TUS","2019-08-23 18:53",94,25.28,2019-08-23 18:53:00,2019-08-23,18,2019,8,235,34.4444444444444
"TUS","2019-08-23 19:53",91,32.94,2019-08-23 19:53:00,2019-08-23,19,2019,8,235,32.7777777777778
"TUS","2019-08-23 20:53",81,45.34,2019-08-23 20:53:00,2019-08-23,20,2019,8,235,27.2222222222222
"TUS","2019-08-23 21:53",77,51.72,2019-08-23 21:53:00,2019-08-23,21,2019,8,235,25
"TUS","2019-08-23 22:53",78,49.87,2019-08-23 22:53:00,2019-08-23,22,2019,8,235,25.5555555555556
"TUS","2019-08-23 23:53",78,49.87,2019-08-23 23:53:00,2019-08-23,23,2019,8,235,25.5555555555556
"TUS","2019-08-24 00:53",78,49.87,2019-08-24 00:53:00,2019-08-24,0,2019,8,236,25.5555555555556
"TUS","2019-08-24 01:53",76,55.8,2019-08-24 01:53:00,2019-08-24,1,2019,8,236,24.4444444444444
"TUS","2019-08-24 02:53",76,58.04,2019-08-24 02:53:00,2019-08-24,2,2019,8,236,24.4444444444444
"TUS","2019-08-24 03:53",76,58.04,2019-08-24 03:53:00,2019-08-24,3,2019,8,236,24.4444444444444
"TUS","2019-08-24 04:53",75,59.81,2019-08-24 04:53:00,2019-08-24,4,2019,8,236,23.8888888888889
"TUS","2019-08-24 05:53",75,59.81,2019-08-24 05:53:00,2019-08-24,5,2019,8,236,23.8888888888889
"TUS","2019-08-24 06:53",75,59.81,2019-08-24 06:53:00,2019-08-24,6,2019,8,236,23.8888888888889
"TUS","2019-08-24 07:53",78,53.95,2019-08-24 07:53:00,2019-08-24,7,2019,8,236,25.5555555555556
"TUS","2019-08-24 08:53",81,49.06,2019-08-24 08:53:00,2019-08-24,8,2019,8,236,27.2222222222222
"TUS","2019-08-24 09:53",83,46.12,2019-08-24 09:53:00,2019-08-24,9,2019,8,236,28.3333333333333
"TUS","2019-08-24 10:53",87,38.75,2019-08-24 10:53:00,2019-08-24,10,2019,8,236,30.5555555555556
"TUS","2019-08-24 11:53",88,39.17,2019-08-24 11:53:00,2019-08-24,11,2019,8,236,31.1111111111111
"TUS","2019-08-24 12:53",90,36.77,2019-08-24 12:53:00,2019-08-24,12,2019,8,236,32.2222222222222
"TUS","2019-08-24 13:53",91,35.64,2019-08-24 13:53:00,2019-08-24,13,2019,8,236,32.7777777777778
"TUS","2019-08-24 14:53",93,32.19,2019-08-24 14:53:00,2019-08-24,14,2019,8,236,33.8888888888889
"TUS","2019-08-24 15:53",93,30.95,2019-08-24 15:53:00,2019-08-24,15,2019,8,236,33.8888888888889
"TUS","2019-08-24 16:53",93,29.96,2019-08-24 16:53:00,2019-08-24,16,2019,8,236,33.8888888888889
"TUS","2019-08-24 17:53",94,28,2019-08-24 17:53:00,2019-08-24,17,2019,8,236,34.4444444444444
"TUS","2019-08-24 18:53",92,29.8,2019-08-24 18:53:00,2019-08-24,18,2019,8,236,33.3333333333333
"TUS","2019-08-24 19:53",92,29.8,2019-08-24 19:53:00,2019-08-24,19,2019,8,236,33.3333333333333
"TUS","2019-08-24 20:53",89,39.06,2019-08-24 20:53:00,2019-08-24,20,2019,8,236,31.6666666666667
"TUS","2019-08-24 21:53",85,47.91,2019-08-24 21:53:00,2019-08-24,21,2019,8,236,29.4444444444444
"TUS","2019-08-24 22:53",83,51.1,2019-08-24 22:53:00,2019-08-24,22,2019,8,236,28.3333333333333
"TUS","2019-08-24 23:53",82,52.62,2019-08-24 23:53:00,2019-08-24,23,2019,8,236,27.7777777777778
"TUS","2019-08-25 00:53",81,54.36,2019-08-25 00:53:00,2019-08-25,0,2019,8,237,27.2222222222222
"TUS","2019-08-25 01:53",80,57.98,2019-08-25 01:53:00,2019-08-25,1,2019,8,237,26.6666666666667
"TUS","2019-08-25 02:53",79,60.11,2019-08-25 02:53:00,2019-08-25,2,2019,8,237,26.1111111111111
"TUS","2019-08-25 03:53",78,61.92,2019-08-25 03:53:00,2019-08-25,3,2019,8,237,25.5555555555556
"TUS","2019-08-25 04:53",77,64.21,2019-08-25 04:53:00,2019-08-25,4,2019,8,237,25
"TUS","2019-08-25 05:53",77,64.21,2019-08-25 05:53:00,2019-08-25,5,2019,8,237,25
"TUS","2019-08-25 06:53",78,61.92,2019-08-25 06:53:00,2019-08-25,6,2019,8,237,25.5555555555556
"TUS","2019-08-25 07:53",82,56.24,2019-08-25 07:53:00,2019-08-25,7,2019,8,237,27.7777777777778
"TUS","2019-08-25 08:53",83,52.93,2019-08-25 08:53:00,2019-08-25,8,2019,8,237,28.3333333333333
"TUS","2019-08-25 09:53",85,49.62,2019-08-25 09:53:00,2019-08-25,9,2019,8,237,29.4444444444444
"TUS","2019-08-25 10:53",89,43.42,2019-08-25 10:53:00,2019-08-25,10,2019,8,237,31.6666666666667
"TUS","2019-08-25 11:53",88,44.95,2019-08-25 11:53:00,2019-08-25,11,2019,8,237,31.1111111111111
"TUS","2019-08-25 12:53",91,40.9,2019-08-25 12:53:00,2019-08-25,12,2019,8,237,32.7777777777778
"TUS","2019-08-25 13:53",93,37.1,2019-08-25 13:53:00,2019-08-25,13,2019,8,237,33.8888888888889
"TUS","2019-08-25 14:53",96,34.92,2019-08-25 14:53:00,2019-08-25,14,2019,8,237,35.5555555555556
"TUS","2019-08-25 15:53",95,36.12,2019-08-25 15:53:00,2019-08-25,15,2019,8,237,35
"TUS","2019-08-25 16:53",95,34.87,2019-08-25 16:53:00,2019-08-25,16,2019,8,237,35
"TUS","2019-08-25 17:53",95,33.79,2019-08-25 17:53:00,2019-08-25,17,2019,8,237,35
"TUS","2019-08-25 18:53",93,34.57,2019-08-25 18:53:00,2019-08-25,18,2019,8,237,33.8888888888889
"TUS","2019-08-25 19:53",92,34.65,2019-08-25 19:53:00,2019-08-25,19,2019,8,237,33.3333333333333
"TUS","2019-08-25 20:53",90,35.36,2019-08-25 20:53:00,2019-08-25,20,2019,8,237,32.2222222222222
"TUS","2019-08-25 21:53",89,36.37,2019-08-25 21:53:00,2019-08-25,21,2019,8,237,31.6666666666667
"TUS","2019-08-25 22:53",85,43.24,2019-08-25 22:53:00,2019-08-25,22,2019,8,237,29.4444444444444
"TUS","2019-08-25 23:53",83,46.12,2019-08-25 23:53:00,2019-08-25,23,2019,8,237,28.3333333333333
"TUS","2019-08-26 00:53",83,52.93,2019-08-26 00:53:00,2019-08-26,0,2019,8,238,28.3333333333333
"TUS","2019-08-26 01:53",83,52.93,2019-08-26 01:53:00,2019-08-26,1,2019,8,238,28.3333333333333
"TUS","2019-08-26 02:53",80,59.83,2019-08-26 02:53:00,2019-08-26,2,2019,8,238,26.6666666666667
"TUS","2019-08-26 03:53",80,59.83,2019-08-26 03:53:00,2019-08-26,3,2019,8,238,26.6666666666667
"TUS","2019-08-26 04:53",79,64.45,2019-08-26 04:53:00,2019-08-26,4,2019,8,238,26.1111111111111
"TUS","2019-08-26 05:53",79,66.49,2019-08-26 05:53:00,2019-08-26,5,2019,8,238,26.1111111111111
"TUS","2019-08-26 06:53",79,66.49,2019-08-26 06:53:00,2019-08-26,6,2019,8,238,26.1111111111111
"TUS","2019-08-26 07:53",83,56.75,2019-08-26 07:53:00,2019-08-26,7,2019,8,238,28.3333333333333
"TUS","2019-08-26 08:53",85,53.21,2019-08-26 08:53:00,2019-08-26,8,2019,8,238,29.4444444444444
"TUS","2019-08-26 09:53",90,43.55,2019-08-26 09:53:00,2019-08-26,9,2019,8,238,32.2222222222222
"TUS","2019-08-26 10:53",94,36.08,2019-08-26 10:53:00,2019-08-26,10,2019,8,238,34.4444444444444
"TUS","2019-08-26 11:53",96,31.41,2019-08-26 11:53:00,2019-08-26,11,2019,8,238,35.5555555555556
