"station","valid","tmpf","relh","datetime","date","hour","year","month","doy","temp_c"
"AVQ","2024-08-04 08:55",89.6,40.69,2024-08-04 08:55:00,2024-08-04,8,2024,8,217,32
"AVQ","2024-08-04 09:55",95,30.26,2024-08-04 09:55:00,2024-08-04,9,2024,8,217,35
"AVQ","2024-08-04 10:55",98.6,25.41,2024-08-04 10:55:00,2024-08-04,10,2024,8,217,37
"AVQ","2024-08-04 11:55",102.2,22.79,2024-08-04 11:55:00,2024-08-04,11,2024,8,217,39
"AVQ","2024-08-04 12:55",105.8,17.97,2024-08-04 12:55:00,2024-08-04,12,2024,8,217,41
"AVQ","2024-08-04 13:55",107.6,17.04,2024-08-04 13:55:00,2024-08-04,13,2024,8,217,42
"AVQ","2024-08-04 14:55",107.6,17.04,2024-08-04 14:55:00,2024-08-04,14,2024,8,217,42
"AVQ","2024-08-04 15:55",107.6,17.04,2024-08-04 15:55:00,2024-08-04,15,2024,8,217,42
"AVQ","2024-08-04 16:55",93.2,34.11,2024-08-04 16:55:00,2024-08-04,16,2024,8,217,34
"AVQ","2024-08-04 17:55",84.2,54.8,2024-08-04 17:55:00,2024-08-04,17,2024,8,217,29
"AVQ","2024-08-04 18:55",84.2,58.32,2024-08-04 18:55:00,2024-08-04,18,2024,8,217,29
"AVQ","2024-08-04 19:55",87.8,48.84,2024-08-04 19:55:00,2024-08-04,19,2024,8,217,31
"AVQ","2024-08-04 20:55",86,48.58,2024-08-04 20:55:00,2024-08-04,20,2024,8,217,30
"AVQ","2024-08-04 21:55",86,51.72,2024-08-04 21:55:00,2024-08-04,21,2024,8,217,30
"AVQ","2024-08-04 22:55",82.4,61.81,2024-08-04 22:55:00,2024-08-04,22,2024,8,217,28
"AVQ","2024-08-04 23:55",80.6,74.11,2024-08-04 23:55:00,2024-08-04,23,2024,8,217,27
"AVQ","2024-08-05 00:55",82.4,65.74,2024-08-05 00:55:00,2024-08-05,0,2024,8,218,28
"AVQ","2024-08-05 01:55",84.2,54.8,2024-08-05 01:55:00,2024-08-05,1,2024,8,218,29
"AVQ","2024-08-05 02:55",82.4,61.81,2024-08-05 02:55:00,2024-08-05,2,2024,8,218,28
"AVQ","2024-08-05 03:55",82.4,61.81,2024-08-05 03:55:00,2024-08-05,3,2024,8,218,28
"AVQ","2024-08-05 04:55",82.4,58.08,2024-08-05 04:55:00,2024-08-05,4,2024,8,218,28
"AVQ","2024-08-05 05:55",80.6,69.71,2024-08-05 05:55:00,2024-08-05,5,2024,8,218,27
"AVQ","2024-08-05 06:55",84.2,51.47,2024-08-05 06:55:00,2024-08-05,6,2024,8,218,29
"AVQ","2024-08-05 07:55",87.8,45.88,2024-08-05 07:55:00,2024-08-05,7,2024,8,218,31
"AVQ","2024-08-05 08:55",91.4,38.45,2024-08-05 08:55:00,2024-08-05,8,2024,8,218,33
"AVQ","2024-08-05 09:55",93.2,36.35,2024-08-05 09:55:00,2024-08-05,9,2024,8,218,34
"AVQ","2024-08-05 10:55",96.8,30.53,2024-08-05 10:55:00,2024-08-05,10,2024,8,218,36
"AVQ","2024-08-05 11:55",98.6,28.9,2024-08-05 11:55:00,2024-08-05,11,2024,8,218,37
"AVQ","2024-08-05 12:55",100.4,24.06,2024-08-05 12:55:00,2024-08-05,12,2024,8,218,38
"AVQ","2024-08-05 13:55",102.2,22.79,2024-08-05 13:55:00,2024-08-05,13,2024,8,218,39
"AVQ","2024-08-05 14:55",104,18.95,2024-08-05 14:55:00,2024-08-05,14,2024,8,218,40
"AVQ","2024-08-05 15:55",104,20.24,2024-08-05 15:55:00,2024-08-05,15,2024,8,218,40
"AVQ","2024-08-05 16:55",104,20.24,2024-08-05 16:55:00,2024-08-05,16,2024,8,218,40
"AVQ","2024-08-05 17:55",104,18.95,2024-08-05 17:55:00,2024-08-05,17,2024,8,218,40
"AVQ","2024-08-05 18:55",102.2,21.36,2024-08-05 18:55:00,2024-08-05,18,2024,8,218,39
"AVQ","2024-08-05 19:55",96.8,26.84,2024-08-05 19:55:00,2024-08-05,19,2024,8,218,36
"AVQ","2024-08-05 20:55",95,28.37,2024-08-05 20:55:00,2024-08-05,20,2024,8,218,35
"AVQ","2024-08-05 21:55",93.2,31.99,2024-08-05 21:55:00,2024-08-05,21,2024,8,218,34
"AVQ","2024-08-05 22:55",91.4,33.84,2024-08-05 22:55:00,2024-08-05,22,2024,8,218,33
"AVQ","2024-08-05 23:55",91.4,40.96,2024-08-05 23:55:00,2024-08-05,23,2024,8,218,33
"AVQ","2024-08-06 00:55",91.4,36.08,2024-08-06 00:55:00,2024-08-06,0,2024,8,219,33
"AVQ","2024-08-06 01:55",87.8,43.07,2024-08-06 01:55:00,2024-08-06,1,2024,8,219,31
"AVQ","2024-08-06 02:55",84.2,51.47,2024-08-06 02:55:00,2024-08-06,2,2024,8,219,29
"AVQ","2024-08-06 03:55",82.4,54.55,2024-08-06 03:55:00,2024-08-06,3,2024,8,219,28
"AVQ","2024-08-06 04:55",80.6,57.84,2024-08-06 04:55:00,2024-08-06,4,2024,8,219,27
"AVQ","2024-08-06 05:55",80.6,57.84,2024-08-06 05:55:00,2024-08-06,5,2024,8,219,27
"AVQ","2024-08-06 06:55",82.4,54.55,2024-08-06 06:55:00,2024-08-06,6,2024,8,219,28
"AVQ","2024-08-06 07:55",84.2,51.47,2024-08-06 07:55:00,2024-08-06,7,2024,8,219,29
"AVQ","2024-08-06 08:55",89.6,35.81,2024-08-06 08:55:00,2024-08-06,8,2024,8,219,32
"AVQ","2024-08-06 09:55",93.2,31.99,2024-08-06 09:55:00,2024-08-06,9,2024,8,219,34
"AVQ","2024-08-06 10:55",96.8,28.63,2024-08-06 10:55:00,2024-08-06,10,2024,8,219,36
"AVQ","2024-08-06 11:55",98.6,28.9,2024-08-06 11:55:00,2024-08-06,11,2024,8,219,37
"AVQ","2024-08-06 12:55",100.4,29.17,2024-08-06 12:55:00,2024-08-06,12,2024,8,219,38
"AVQ","2024-08-06 13:55",100.4,27.37,2024-08-06 13:55:00,2024-08-06,13,2024,8,219,38
"AVQ","2024-08-06 14:55",104,24.57,2024-08-06 14:55:00,2024-08-06,14,2024,8,219,40
"AVQ","2024-08-06 15:55",102.2,24.32,2024-08-06 15:55:00,2024-08-06,15,2024,8,219,39
"AVQ","2024-08-06 16:55",102.2,24.32,2024-08-06 16:55:00,2024-08-06,16,2024,8,219,39
"AVQ","2024-08-06 17:55",86,51.72,2024-08-06 17:55:00,2024-08-06,17,2024,8,219,30
"AVQ","2024-08-06 18:55",84.2,54.8,2024-08-06 18:55:00,2024-08-06,18,2024,8,219,29
"AVQ","2024-08-06 19:55",84.2,54.8,2024-08-06 19:55:00,2024-08-06,19,2024,8,219,29
"AVQ","2024-08-06 20:55",86,51.72,2024-08-06 20:55:00,2024-08-06,20,2024,8,219,30
"AVQ","2024-08-06 21:55",84.2,58.32,2024-08-06 21:55:00,2024-08-06,21,2024,8,219,29
"AVQ","2024-08-06 22:55",84.2,62.03,2024-08-06 22:55:00,2024-08-06,22,2024,8,219,29
"AVQ","2024-08-06 23:55",84.2,62.03,2024-08-06 23:55:00,2024-08-06,23,2024,8,219,29
"AVQ","2024-08-07 00:55",77,78.48,2024-08-07 00:55:00,2024-08-07,0,2024,8,220,25
"AVQ","2024-08-07 01:55",77,78.48,2024-08-07 01:55:00,2024-08-07,1,2024,8,220,25
"AVQ","2024-08-07 02:55",77,78.48,2024-08-07 02:55:00,2024-08-07,2,2024,8,220,25
"AVQ","2024-08-07 03:55",77,78.48,2024-08-07 03:55:00,2024-08-07,3,2024,8,220,25
"AVQ","2024-08-07 04:55",77,88.67,2024-08-07 04:55:00,2024-08-07,4,2024,8,220,25
"AVQ","2024-08-07 05:55",75.2,88.59,2024-08-07 05:55:00,2024-08-07,5,2024,8,220,24
"AVQ","2024-08-07 06:55",77,83.44,2024-08-07 06:55:00,2024-08-07,6,2024,8,220,25
"AVQ","2024-08-07 07:55",78.8,78.62,2024-08-07 07:55:00,2024-08-07,7,2024,8,220,26
"AVQ","2024-08-07 08:55",82.4,69.9,2024-08-07 08:55:00,2024-08-07,8,2024,8,220,28
"AVQ","2024-08-07 09:55",84.2,62.03,2024-08-07 09:55:00,2024-08-07,9,2024,8,220,29
"AVQ","2024-08-07 10:55",87.8,55.29,2024-08-07 10:55:00,2024-08-07,10,2024,8,220,31
"AVQ","2024-08-07 11:55",87.8,51.98,2024-08-07 11:55:00,2024-08-07,11,2024,8,220,31
"AVQ","2024-08-07 12:55",87.8,51.98,2024-08-07 12:55:00,2024-08-07,12,2024,8,220,31
"AVQ","2024-08-07 13:55",87.8,51.98,2024-08-07 13:55:00,2024-08-07,13,2024,8,220,31
"AVQ","2024-08-07 14:55",91.4,46.41,2024-08-07 14:55:00,2024-08-07,14,2024,8,220,33
"AVQ","2024-08-07 15:55",91.4,43.61,2024-08-07 15:55:00,2024-08-07,15,2024,8,220,33
"AVQ","2024-08-07 16:55",91.4,40.96,2024-08-07 16:55:00,2024-08-07,16,2024,8,220,33
"AVQ","2024-08-07 17:55",93.2,38.73,2024-08-07 17:55:00,2024-08-07,17,2024,8,220,34
"AVQ","2024-08-07 18:55",91.4,40.96,2024-08-07 18:55:00,2024-08-07,18,2024,8,220,33
"AVQ","2024-08-07 19:55",89.6,43.34,2024-08-07 19:55:00,2024-08-07,19,2024,8,220,32
"AVQ","2024-08-07 20:55",82.4,54.55,2024-08-07 20:55:00,2024-08-07,20,2024,8,220,28
"AVQ","2024-08-07 21:55",84.2,51.47,2024-08-07 21:55:00,2024-08-07,21,2024,8,220,29
"AVQ","2024-08-07 22:55",84.2,51.47,2024-08-07 22:55:00,2024-08-07,22,2024,8,220,29
"AVQ","2024-08-07 23:55",82.4,54.55,2024-08-07 23:55:00,2024-08-07,23,2024,8,220,28
"AVQ","2024-08-08 00:55",82.4,51.21,2024-08-08 00:55:00,2024-08-08,0,2024,8,221,28
"AVQ","2024-08-08 01:55",80.6,57.84,2024-08-08 01:55:00,2024-08-08,1,2024,8,221,27
"AVQ","2024-08-08 02:55",80.6,61.58,2024-08-08 02:55:00,2024-08-08,2,2024,8,221,27
"AVQ","2024-08-08 03:55",80.6,61.58,2024-08-08 03:55:00,2024-08-08,3,2024,8,221,27
"AVQ","2024-08-08 04:55",80.6,61.58,2024-08-08 04:55:00,2024-08-08,4,2024,8,221,27
"AVQ","2024-08-08 05:55",80.6,65.54,2024-08-08 05:55:00,2024-08-08,5,2024,8,221,27
"AVQ","2024-08-08 06:55",82.4,61.81,2024-08-08 06:55:00,2024-08-08,6,2024,8,221,28
"AVQ","2024-08-08 07:55",86,55.04,2024-08-08 07:55:00,2024-08-08,7,2024,8,221,30
"AVQ","2024-08-08 08:55",87.8,48.84,2024-08-08 08:55:00,2024-08-08,8,2024,8,221,31
"AVQ","2024-08-08 09:55",91.4,40.96,2024-08-08 09:55:00,2024-08-08,9,2024,8,221,33
"AVQ","2024-08-08 10:55",91.4,40.96,2024-08-08 10:55:00,2024-08-08,10,2024,8,221,33
"AVQ","2024-08-08 11:55",95,36.63,2024-08-08 11:55:00,2024-08-08,11,2024,8,221,35
"AVQ","2024-08-08 12:55",95,36.63,2024-08-08 12:55:00,2024-08-08,12,2024,8,221,35
"AVQ","2024-08-08 13:55",98.6,32.81,2024-08-08 13:55:00,2024-08-08,13,2024,8,221,37
"AVQ","2024-08-08 14:55",96.8,32.54,2024-08-08 14:55:00,2024-08-08,14,2024,8,221,36
"AVQ","2024-08-08 15:55",96.8,32.54,2024-08-08 15:55:00,2024-08-08,15,2024,8,221,36
"AVQ","2024-08-08 16:55",98.6,30.8,2024-08-08 16:55:00,2024-08-08,16,2024,8,221,37
"AVQ","2024-08-08 17:55",82.4,61.81,2024-08-08 17:55:00,2024-08-08,17,2024,8,221,28
"AVQ","2024-08-08 18:55",82.4,58.08,2024-08-08 18:55:00,2024-08-08,18,2024,8,221,28
"AVQ","2024-08-08 19:55",78.8,73.95,2024-08-08 19:55:00,2024-08-08,19,2024,8,221,26
"AVQ","2024-08-08 20:55",78.8,73.95,2024-08-08 20:55:00,2024-08-08,20,2024,8,221,26
"AVQ","2024-08-08 21:55",78.8,73.95,2024-08-08 21:55:00,2024-08-08,21,2024,8,221,26
"AVQ","2024-08-08 22:55",80.6,65.54,2024-08-08 22:55:00,2024-08-08,22,2024,8,221,27
"AVQ","2024-08-08 23:55",82.4,54.55,2024-08-08 23:55:00,2024-08-08,23,2024,8,221,28
"AVQ","2024-08-09 00:55",84.2,51.47,2024-08-09 00:55:00,2024-08-09,0,2024,8,222,29
"AVQ","2024-08-09 01:55",78.8,69.52,2024-08-09 01:55:00,2024-08-09,1,2024,8,222,26
"AVQ","2024-08-09 02:55",78.8,69.52,2024-08-09 02:55:00,2024-08-09,2,2024,8,222,26
"AVQ","2024-08-09 03:55",80.6,57.84,2024-08-09 03:55:00,2024-08-09,3,2024,8,222,27
"AVQ","2024-08-09 04:55",77,73.78,2024-08-09 04:55:00,2024-08-09,4,2024,8,222,25
"AVQ","2024-08-09 05:55",77,69.33,2024-08-09 05:55:00,2024-08-09,5,2024,8,222,25
"AVQ","2024-08-09 06:55",78.8,65.33,2024-08-09 06:55:00,2024-08-09,6,2024,8,222,26
"AVQ","2024-08-09 07:55",82.4,54.55,2024-08-09 07:55:00,2024-08-09,7,2024,8,222,28
"AVQ","2024-08-09 08:55",84.2,51.47,2024-08-09 08:55:00,2024-08-09,8,2024,8,222,29
"AVQ","2024-08-09 09:35",84.2,51.47,2024-08-09 09:35:00,2024-08-09,9,2024,8,222,29
"AVQ","2024-08-09 10:55",89.6,38.18,2024-08-09 10:55:00,2024-08-09,10,2024,8,222,32
"AVQ","2024-08-09 11:55",93.2,34.11,2024-08-09 11:55:00,2024-08-09,11,2024,8,222,34
"AVQ","2024-08-09 12:55",95,32.27,2024-08-09 12:55:00,2024-08-09,12,2024,8,222,35
"AVQ","2024-08-09 13:55",95,32.27,2024-08-09 13:55:00,2024-08-09,13,2024,8,222,35
"AVQ","2024-08-09 14:55",98.6,28.9,2024-08-09 14:55:00,2024-08-09,14,2024,8,222,37
"AVQ","2024-08-09 15:55",102.2,25.93,2024-08-09 15:55:00,2024-08-09,15,2024,8,222,39
"AVQ","2024-08-09 16:55",102.2,25.93,2024-08-09 16:55:00,2024-08-09,16,2024,8,222,39
"AVQ","2024-08-09 17:55",100.4,25.67,2024-08-09 17:55:00,2024-08-09,17,2024,8,222,38
"AVQ","2024-08-09 18:55",96.8,32.54,2024-08-09 18:55:00,2024-08-09,18,2024,8,222,36
"AVQ","2024-08-09 19:55",84.2,54.8,2024-08-09 19:55:00,2024-08-09,19,2024,8,222,29
"AVQ","2024-08-09 20:55",84.2,58.32,2024-08-09 20:55:00,2024-08-09,20,2024,8,222,29
"AVQ","2024-08-09 21:55",84.2,65.95,2024-08-09 21:55:00,2024-08-09,21,2024,8,222,29
"AVQ","2024-08-09 22:55",86,62.25,2024-08-09 22:55:00,2024-08-09,22,2024,8,222,30
"AVQ","2024-08-09 23:55",84.2,58.32,2024-08-09 23:55:00,2024-08-09,23,2024,8,222,29
"AVQ","2024-08-10 00:55",86,55.04,2024-08-10 00:55:00,2024-08-10,0,2024,8,223,30
"AVQ","2024-08-10 01:55",87.8,40.41,2024-08-10 01:55:00,2024-08-10,1,2024,8,223,31
"AVQ","2024-08-10 02:55",84.2,54.8,2024-08-10 02:55:00,2024-08-10,2,2024,8,223,29
"AVQ","2024-08-10 03:55",86,42.8,2024-08-10 03:55:00,2024-08-10,3,2024,8,223,30
"AVQ","2024-08-10 04:55",86,42.8,2024-08-10 04:55:00,2024-08-10,4,2024,8,223,30
"AVQ","2024-08-10 05:55",86,42.8,2024-08-10 05:55:00,2024-08-10,5,2024,8,223,30
"AVQ","2024-08-10 06:55",86,45.61,2024-08-10 06:55:00,2024-08-10,6,2024,8,223,30
"AVQ","2024-08-10 07:55",89.6,40.69,2024-08-10 07:55:00,2024-08-10,7,2024,8,223,32
"AVQ","2024-08-10 08:55",93.2,34.11,2024-08-10 08:55:00,2024-08-10,8,2024,8,223,34
"AVQ","2024-08-10 09:55",96.8,30.53,2024-08-10 09:55:00,2024-08-10,9,2024,8,223,36
"AVQ","2024-08-10 10:55",98.6,28.9,2024-08-10 10:55:00,2024-08-10,10,2024,8,223,37
"AVQ","2024-08-10 11:55",102.2,27.63,2024-08-10 11:55:00,2024-08-10,11,2024,8,223,39
"AVQ","2024-08-10 12:55",102.2,27.63,2024-08-10 12:55:00,2024-08-10,12,2024,8,223,39
"AVQ","2024-08-10 13:55",102.2,25.93,2024-08-10 13:55:00,2024-08-10,13,2024,8,223,39
"AVQ","2024-08-10 14:55",100.4,31.07,2024-08-10 14:55:00,2024-08-10,14,2024,8,223,38
"AVQ","2024-08-10 15:55",93.2,41.23,2024-08-10 15:55:00,2024-08-10,15,2024,8,223,34
"AVQ","2024-08-10 16:55",91.4,40.96,2024-08-10 16:55:00,2024-08-10,16,2024,8,223,33
"AVQ","2024-08-10 17:55",87.8,45.88,2024-08-10 17:55:00,2024-08-10,17,2024,8,223,31
"AVQ","2024-08-10 18:55",84.2,54.8,2024-08-10 18:55:00,2024-08-10,18,2024,8,223,29
"AVQ","2024-08-10 19:55",84.2,58.32,2024-08-10 19:55:00,2024-08-10,19,2024,8,223,29
"AVQ","2024-08-10 20:55",82.4,61.81,2024-08-10 20:55:00,2024-08-10,20,2024,8,223,28
"AVQ","2024-08-10 21:55",82.4,61.81,2024-08-10 21:55:00,2024-08-10,21,2024,8,223,28
"AVQ","2024-08-10 22:55",82.4,61.81,2024-08-10 22:55:00,2024-08-10,22,2024,8,223,28
"AVQ","2024-08-10 23:55",80.6,69.71,2024-08-10 23:55:00,2024-08-10,23,2024,8,223,27
"AVQ","2024-08-11 00:55",80.6,65.54,2024-08-11 00:55:00,2024-08-11,0,2024,8,224,27
"AVQ","2024-08-11 01:55",80.6,69.71,2024-08-11 01:55:00,2024-08-11,1,2024,8,224,27
"AVQ","2024-08-11 02:55",80.6,65.54,2024-08-11 02:55:00,2024-08-11,2,2024,8,224,27
"AVQ","2024-08-11 03:55",80.6,65.54,2024-08-11 03:55:00,2024-08-11,3,2024,8,224,27
"AVQ","2024-08-11 04:55",78.8,57.6,2024-08-11 04:55:00,2024-08-11,4,2024,8,224,26
"AVQ","2024-08-11 05:55",77,65.12,2024-08-11 05:55:00,2024-08-11,5,2024,8,224,25
"AVQ","2024-08-11 06:55",78.8,61.36,2024-08-11 06:55:00,2024-08-11,6,2024,8,224,26
"AVQ","2024-08-11 07:55",82.4,51.21,2024-08-11 07:55:00,2024-08-11,7,2024,8,224,28
"AVQ","2024-08-11 08:55",84.2,48.32,2024-08-11 08:55:00,2024-08-11,8,2024,8,224,29
"AVQ","2024-08-11 09:55",84.2,51.47,2024-08-11 09:55:00,2024-08-11,9,2024,8,224,29
"AVQ","2024-08-11 10:55",84.2,51.47,2024-08-11 10:55:00,2024-08-11,10,2024,8,224,29
"AVQ","2024-08-11 11:55",86,48.58,2024-08-11 11:55:00,2024-08-11,11,2024,8,224,30
"AVQ","2024-08-11 12:55",87.8,43.07,2024-08-11 12:55:00,2024-08-11,12,2024,8,224,31
"AVQ","2024-08-11 13:55",91.4,38.45,2024-08-11 13:55:00,2024-08-11,13,2024,8,224,33
"AVQ","2024-08-11 14:55",95,32.27,2024-08-11 14:55:00,2024-08-11,14,2024,8,224,35
"AVQ","2024-08-11 15:55",96.8,26.84,2024-08-11 15:55:00,2024-08-11,15,2024,8,224,36
"AVQ","2024-08-11 16:55",96.8,28.63,2024-08-11 16:55:00,2024-08-11,16,2024,8,224,36
"AVQ","2024-08-11 17:55",95,30.26,2024-08-11 17:55:00,2024-08-11,17,2024,8,224,35
"AVQ","2024-08-11 18:55",95,32.27,2024-08-11 18:55:00,2024-08-11,18,2024,8,224,35
"AVQ","2024-08-11 19:55",91.4,33.84,2024-08-11 19:55:00,2024-08-11,19,2024,8,224,33
"AVQ","2024-08-11 20:55",87.8,37.9,2024-08-11 20:55:00,2024-08-11,20,2024,8,224,31
"AVQ","2024-08-11 21:55",86,40.14,2024-08-11 21:55:00,2024-08-11,21,2024,8,224,30
"AVQ","2024-08-11 22:55",86,42.8,2024-08-11 22:55:00,2024-08-11,22,2024,8,224,30
"AVQ","2024-08-11 23:55",82.4,48.05,2024-08-11 23:55:00,2024-08-11,23,2024,8,224,28
"AVQ","2024-08-12 00:55",82.4,51.21,2024-08-12 00:55:00,2024-08-12,0,2024,8,225,28
"AVQ","2024-08-12 01:55",80.6,54.3,2024-08-12 01:55:00,2024-08-12,1,2024,8,225,27
"AVQ","2024-08-12 02:55",80.6,50.95,2024-08-12 02:55:00,2024-08-12,2,2024,8,225,27
"AVQ","2024-08-12 03:55",78.8,57.6,2024-08-12 03:55:00,2024-08-12,3,2024,8,225,26
"AVQ","2024-08-12 04:55",78.8,61.36,2024-08-12 04:55:00,2024-08-12,4,2024,8,225,26
"AVQ","2024-08-12 05:55",77,65.12,2024-08-12 05:55:00,2024-08-12,5,2024,8,225,25
"AVQ","2024-08-12 06:55",80.6,57.84,2024-08-12 06:55:00,2024-08-12,6,2024,8,225,27
"AVQ","2024-08-12 07:55",86,48.58,2024-08-12 07:55:00,2024-08-12,7,2024,8,225,30
"AVQ","2024-08-12 08:55",87.8,43.07,2024-08-12 08:55:00,2024-08-12,8,2024,8,225,31
"AVQ","2024-08-12 09:55",91.4,36.08,2024-08-12 09:55:00,2024-08-12,9,2024,8,225,33
"AVQ","2024-08-12 10:55",93.2,34.11,2024-08-12 10:55:00,2024-08-12,10,2024,8,225,34
"AVQ","2024-08-12 11:55",95,32.27,2024-08-12 11:55:00,2024-08-12,11,2024,8,225,35
"AVQ","2024-08-12 12:55",95,30.26,2024-08-12 12:55:00,2024-08-12,12,2024,8,225,35
"AVQ","2024-08-12 13:55",98.6,27.1,2024-08-12 13:55:00,2024-08-12,13,2024,8,225,37
"AVQ","2024-08-12 14:55",98.6,27.1,2024-08-12 14:55:00,2024-08-12,14,2024,8,225,37
"AVQ","2024-08-12 15:55",98.6,27.1,2024-08-12 15:55:00,2024-08-12,15,2024,8,225,37
"AVQ","2024-08-12 16:55",96.8,30.53,2024-08-12 16:55:00,2024-08-12,16,2024,8,225,36
"AVQ","2024-08-12 17:55",95,34.39,2024-08-12 17:55:00,2024-08-12,17,2024,8,225,35
"AVQ","2024-08-12 18:55",93.2,36.35,2024-08-12 18:55:00,2024-08-12,18,2024,8,225,34
"AVQ","2024-08-12 19:55",91.4,38.45,2024-08-12 19:55:00,2024-08-12,19,2024,8,225,33
"AVQ","2024-08-12 20:55",87.8,48.84,2024-08-12 20:55:00,2024-08-12,20,2024,8,225,31
"AVQ","2024-08-12 21:55",86,51.72,2024-08-12 21:55:00,2024-08-12,21,2024,8,225,30
"AVQ","2024-08-12 22:55",86,51.72,2024-08-12 22:55:00,2024-08-12,22,2024,8,225,30
"AVQ","2024-08-12 23:55",84.2,51.47,2024-08-12 23:55:00,2024-08-12,23,2024,8,225,29
"AVQ","2024-08-13 00:55",84.2,54.8,2024-08-13 00:55:00,2024-08-13,0,2024,8,226,29
"AVQ","2024-08-13 01:55",84.2,51.47,2024-08-13 01:55:00,2024-08-13,1,2024,8,226,29
"AVQ","2024-08-13 02:55",82.4,54.55,2024-08-13 02:55:00,2024-08-13,2,2024,8,226,28
"AVQ","2024-08-13 03:55",82.4,54.55,2024-08-13 03:55:00,2024-08-13,3,2024,8,226,28
"AVQ","2024-08-13 04:55",82.4,54.55,2024-08-13 04:55:00,2024-08-13,4,2024,8,226,28
"AVQ","2024-08-13 05:55",80.6,54.3,2024-08-13 05:55:00,2024-08-13,5,2024,8,226,27
"AVQ","2024-08-13 06:55",82.4,51.21,2024-08-13 06:55:00,2024-08-13,6,2024,8,226,28
"AVQ","2024-08-13 07:55",84.2,48.32,2024-08-13 07:55:00,2024-08-13,7,2024,8,226,29
"AVQ","2024-08-13 08:55",89.6,40.69,2024-08-13 08:55:00,2024-08-13,8,2024,8,226,32
"AVQ","2024-08-13 09:55",91.4,38.45,2024-08-13 09:55:00,2024-08-13,9,2024,8,226,33
"AVQ","2024-08-13 10:55",95,34.39,2024-08-13 10:55:00,2024-08-13,10,2024,8,226,35
"AVQ","2024-08-13 11:55",96.8,30.53,2024-08-13 11:55:00,2024-08-13,11,2024,8,226,36
"AVQ","2024-08-13 12:55",96.8,32.54,2024-08-13 12:55:00,2024-08-13,12,2024,8,226,36
"AVQ","2024-08-13 13:55",96.8,32.54,2024-08-13 13:55:00,2024-08-13,13,2024,8,226,36
"AVQ","2024-08-13 14:55",96.8,30.53,2024-08-13 14:55:00,2024-08-13,14,2024,8,226,36
"AVQ","2024-08-13 15:55",98.6,30.8,2024-08-13 15:55:00,2024-08-13,15,2024,8,226,37
"AVQ","2024-08-13 16:55",98.6,28.9,2024-08-13 16:55:00,2024-08-13,16,2024,8,226,37
"AVQ","2024-08-13 17:55",98.6,27.1,2024-08-13 17:55:00,2024-08-13,17,2024,8,226,37
"AVQ","2024-08-13 18:55",96.8,28.63,2024-08-13 18:55:00,2024-08-13,18,2024,8,226,36
"AVQ","2024-08-13 19:55",91.4,36.08,2024-08-13 19:55:00,2024-08-13,19,2024,8,226,33
"AVQ","2024-08-13 20:55",93.2,34.11,2024-08-13 20:55:00,2024-08-13,20,2024,8,226,34
"AVQ","2024-08-13 21:55",91.4,33.84,2024-08-13 21:55:00,2024-08-13,21,2024,8,226,33
"AVQ","2024-08-13 22:55",87.8,43.07,2024-08-13 22:55:00,2024-08-13,22,2024,8,226,31
"AVQ","2024-08-13 23:55",86,45.61,2024-08-13 23:55:00,2024-08-13,23,2024,8,226,30
"AVQ","2024-08-14 00:55",87.8,43.07,2024-08-14 00:55:00,2024-08-14,0,2024,8,227,31
"AVQ","2024-08-14 01:55",86,45.61,2024-08-14 01:55:00,2024-08-14,1,2024,8,227,30
"AVQ","2024-08-14 02:55",84.2,51.47,2024-08-14 02:55:00,2024-08-14,2,2024,8,227,29
"AVQ","2024-08-14 03:55",80.6,57.84,2024-08-14 03:55:00,2024-08-14,3,2024,8,227,27
"AVQ","2024-08-14 04:55",82.4,54.55,2024-08-14 04:55:00,2024-08-14,4,2024,8,227,28
"AVQ","2024-08-14 05:55",80.6,57.84,2024-08-14 05:55:00,2024-08-14,5,2024,8,227,27
"AVQ","2024-08-14 06:55",84.2,51.47,2024-08-14 06:55:00,2024-08-14,6,2024,8,227,29
"AVQ","2024-08-14 07:55",86,51.72,2024-08-14 07:55:00,2024-08-14,7,2024,8,227,30
"AVQ","2024-08-14 08:55",89.6,43.34,2024-08-14 08:55:00,2024-08-14,8,2024,8,227,32
"AVQ","2024-08-14 09:55",93.2,36.35,2024-08-14 09:55:00,2024-08-14,9,2024,8,227,34
"AVQ","2024-08-14 10:55",93.2,38.73,2024-08-14 10:55:00,2024-08-14,10,2024,8,227,34
"AVQ","2024-08-14 11:55",96.8,32.54,2024-08-14 11:55:00,2024-08-14,11,2024,8,227,36
"AVQ","2024-08-14 12:55",98.6,28.9,2024-08-14 12:55:00,2024-08-14,12,2024,8,227,37
"AVQ","2024-08-14 13:55",100.4,27.37,2024-08-14 13:55:00,2024-08-14,13,2024,8,227,38
"AVQ","2024-08-14 14:55",100.4,27.37,2024-08-14 14:55:00,2024-08-14,14,2024,8,227,38
"AVQ","2024-08-14 15:55",100.4,25.67,2024-08-14 15:55:00,2024-08-14,15,2024,8,227,38
"AVQ","2024-08-14 16:55",100.4,24.06,2024-08-14 16:55:00,2024-08-14,16,2024,8,227,38
"AVQ","2024-08-14 17:55",100.4,24.06,2024-08-14 17:55:00,2024-08-14,17,2024,8,227,38
"AVQ","2024-08-14 18:55",98.6,25.41,2024-08-14 18:55:00,2024-08-14,18,2024,8,227,37
